gene,state,seed,BS,BF,Pon,nll,nll_per_cell,n_cells,mmax,boundary_mass,train_best_mean_nll,kon,koff,ksyn,k01,k10,k12,k21,analysis_role,log10_BS,log10_BF
Chmp4b,2,101,4.690098542783779,1.0828681032056129,0.0892286986782944,1051.2707890855072,2.702495601762229,389,71,1.3824761582348288e-11,2.7720772594232392,1.1889572076262849,12.135872418242812,56.91843754421046,,,,,stable_K2,0.6711819676911233,0.03457556139133166
Chmp5,2,202,2.63038571305225,1.1010370108202656,0.0867370235515084,886.3878872696578,2.2554399167166865,393,70,-3.267899722760686e-18,2.772897381189308,1.2056078470431288,12.693968108859751,33.39003235548558,,,,,stable_K2,0.42001943699460453,0.04180191781358286
Chst12,2,101,4.990309200652414,0.684976049850665,0.0745957454847449,970.9103270639622,2.3623122312991782,411,70,3.9173987617611253e-13,2.7720772594232392,0.7401911613313997,9.182508270404576,45.82355550686684,,,,,stable_K2,0.6981274554384042,-0.16432461332441725
Chsy1,2,303,2.0124327322786204,1.1895609039490436,0.0770913611362571,838.6913973051189,2.0759688052106906,404,70,-8.899231122546987e-18,2.777697630751873,1.288925960660196,15.43053445179834,31.052912607351917,,,,,stable_K2,0.30372137252390385,0.07538668224707677
Ckap4,2,202,5.176499411802517,1.6012186196416678,0.0931835629729137,1286.0209557454475,3.113852193088251,413,91,1.1399355678844588e-11,2.772897381189308,1.7657582662386608,17.18348782292328,88.95031460807807,,,,,stable_K2,0.7140361689989723,0.20445063162081112
Clic1,2,101,8.202304724098683,1.4496482670620832,0.0864206138165877,1403.130801542461,3.455987195917392,406,132,7.02118195928319e-12,2.7720772594232392,1.5867786521740197,16.774334305686626,137.588201519144,,,,,stable_K2,0.9139358997400842,0.16126264071473445
Clint1,2,101,2.582772100437181,0.8877831357155347,0.0792169479167272,796.4231745591774,2.006103714254855,397,70,2.6978661121826407e-18,2.7720772594232392,0.9641610297962416,11.206984856937074,28.945087818519056,,,,,stable_K2,0.41208608643303435,-0.05169310906875972
Cln5,2,101,3.535666422917047,1.468194517202646,0.0992736195649326,1075.2575739525207,2.603529234751866,413,70,2.168501386191649e-13,2.7720772594232392,1.6300116762356631,14.789372278728424,52.29028698192026,,,,,stable_K2,0.5484712841916553,0.16678359791750455
Clns1a,2,303,2.3053915958818645,1.159425530859545,0.0788306873481364,896.8567532991096,2.1821332197058627,411,70,6.3986975038963e-18,2.777697630751873,1.2586454139704122,14.707794259603824,33.907225280050184,,,,,stable_K2,0.3627447056414441,0.0642428594204164
Clpp,2,303,3.4203576134759324,1.1766936873404457,0.0798409934542585,1047.5192768334775,2.536366287732391,413,71,1.4287728016423046e-14,2.777697630751873,1.2787938595066632,14.737964001094014,50.409107378276126,,,,,stable_K2,0.5340715158338599,0.07066342358157313
Clptm1,2,202,2.7991939160705983,1.3473972282486284,0.0913558936197015,1011.6348285110096,2.4494790036586185,413,70,2.930773461913172e-17,2.772897381189308,1.482865754355861,14.748881269309296,41.28497871789818,,,,,stable_K2,0.44703298555521626,0.12949564962378138
Clptm1l,2,202,4.121557252199437,1.6750083652474532,0.0957207880209047,1194.0026903902694,2.8910476764897566,413,79,3.807766480496678e-12,2.772897381189308,1.8523132491142296,17.49889861836117,72.12271250600918,,,,,stable_K2,0.6150613369691422,0.2240169803112144
Cltc,2,101,4.080847621548559,1.5333957245492418,0.0861463594454668,1166.52764100475,2.824522133183414,413,96,1.4958477476079192e-16,2.7720772594232392,1.677944537835146,17.79989002924639,72.63863888967605,,,,,stable_K2,0.6107503785625064,0.185654248011607
Cmtm3,2,303,3.7142376265382606,1.0209209932481222,0.0720341246896438,1022.3811566737196,2.4754991687015,413,83,3.2270948978297585e-17,2.777697630751873,1.100170836461715,14.1727410119401,52.640927937729856,,,,,stable_K2,0.569869685239257,0.00899213432588111
Cnn3,2,303,4.866967851344482,1.6422661671981795,0.1196225511938208,1260.356154859241,3.0517098180611164,413,92,1.2634119664357371e-14,2.777697630751873,1.865411443040876,13.72873384498601,66.81730626321183,,,,,stable_K2,0.6872584775297598,0.21544354594877538
Cnot4,2,303,3.3585210783205173,0.6644126391182317,0.0615497325788319,723.7977452285454,1.9509373186753245,371,70,1.0148542259833363e-20,2.777697630751873,0.7079891840662125,10.794728283624346,36.25432247529503,,,,,stable_K2,0.5261480783067563,-0.17756211456035678
Cnpy2,2,202,3.112721720457861,1.286033284075124,0.0902804921319846,1018.4232972713314,2.502268543664205,407,70,7.090881754757227e-16,2.772897381189308,1.413659125645248,14.244863466129765,44.34029591597877,,,,,stable_K2,0.49314029618149047,0.10925220879279311
Cnpy4,2,202,2.608058000063122,1.308062022372859,0.0971423998916304,969.8608611336248,2.39471817563858,405,71,-1.3234579568723513e-17,2.772897381189308,1.4488021391367287,13.465407729602097,35.11856435330055,,,,,stable_K2,0.4163172453525491,0.11662833675253453
Col12a1,2,101,12.418663307244673,1.2022643613830752,0.0751062626967216,1521.445575753222,3.683887592622814,413,180,1.1866750100009348e-11,2.7720772594232392,1.2998945856077797,16.00751146729011,198.79189529913404,,,,,stable_K2,1.094074852722301,0.07999997354552893
Col4a1,2,101,21.47362649356683,0.8694213019122918,0.0790319596434622,1602.161151393579,3.8887406587222793,412,236,1.739509331494804e-11,2.7720772594232392,0.94402982928236,11.00088250164265,236.22884193988932,,,,,stable_K2,1.3319053948389545,-0.0607697232553415
Col4a2,2,202,7.823382343065031,1.192262168449045,0.0845550667741358,1333.6723479870766,3.2528593853343333,410,119,2.2363462817757718e-12,2.772897381189308,1.3023854577988938,14.10042252859696,110.31299663998183,,,,,stable_K2,0.8933945555337277,0.07637176361863715
Col6a1,2,101,11.670690384686296,1.0177809626122043,0.0702149030569974,1401.9068344221116,3.410965533873751,411,139,2.785636205907806e-09,2.7720772594232392,1.0946410799210693,14.495227057224788,169.169307040598,,,,,stable_K2,1.0670965476812897,0.007654323222486008
Col8a1,2,101,14.27283107658231,0.485333827744688,0.0611508006789507,1242.4983680889784,3.045339137472986,408,121,1.6675287531586975e-09,2.7720772594232392,0.5169454563050898,7.936671676512476,113.2787741491579,,,,,stable_K2,1.1545101258118533,-0.31395943732503334
Colec12,2,101,3.4668725401194407,1.1415710521762086,0.091662606610624,990.2795600553854,2.445134716186137,405,70,1.7910167614100276e-15,2.7720772594232392,1.2567698527928517,12.45405399636427,43.176617813160064,,,,,stable_K2,0.5399378750742373,0.05750294745808625
Commd3,2,101,4.2809211951235175,1.7615419084658763,0.100773017244399,1225.538949113714,2.967406656449671,413,99,2.4444225525836627e-16,2.7720772594232392,1.9589513462638637,17.480293402287533,74.83175852283048,,,,,stable_K2,0.631537233244725,0.24589297984707675
Commd7,2,101,3.10443301121794,0.88640245202267,0.0801870344339333,891.4717081630904,2.1796374282716147,409,70,-3.595898221870153e-18,2.7720772594232392,0.9636768399727488,11.054186730810992,34.31698219929696,,,,,stable_K2,0.49198229289120327,-0.05236905124104915
Commd8,2,303,2.544513034037465,0.849715913368835,0.0649310450793619,800.6460101714204,1.9480438203684196,411,72,2.0057403374229488e-18,2.777697630751873,0.9087200563095936,13.086435191829572,33.29860491469693,,,,,stable_K2,0.4056046798491445,-0.07072624826034137
Comt,2,303,4.488428860787622,1.334835892128073,0.0941812879916722,1171.707347959873,2.864810141711181,409,80,5.375785504201102e-13,2.777697630751873,1.4736236671116605,14.173047752820096,63.61471657907887,,,,,stable_K2,0.6520943462372495,0.12542787579485884
Copa,2,202,3.1413343805115685,1.4148490858799918,0.096921260265258,1061.28690699428,2.5822065863607784,411,71,1.0827021754367694e-15,2.772897381189308,1.566695154727671,14.597922911936717,45.85695712732436,,,,,stable_K2,0.4971141674974472,0.15071011854236313
Copb1,2,303,3.824911569569204,1.2959115586078165,0.0908554748716535,1071.137652288175,2.651330822495483,404,90,2.289265609155009e-17,2.777697630751873,1.4254186466391237,14.263439384786423,54.556394324718646,,,,,stable_K2,0.5826213988904009,0.11257536347961507
Cope,2,202,3.3018571194899358,1.5164410646565294,0.0952750029810204,1022.9644360938128,2.4950352099849087,410,70,8.123639807363222e-14,2.772897381189308,1.676134814062971,15.91646305126453,52.55388684291629,,,,,stable_K2,0.5187582762073143,0.18082553644567811
Cops3,2,202,2.524129904559329,1.0078612878884858,0.0855716826496795,841.9036258272799,2.068559277216904,407,70,3.984423398382838e-18,2.772897381189308,1.1021763748621654,11.777976740442885,29.729143305756097,,,,,stable_K2,0.40211170214955994,0.0034007642027950777
Cops5,2,202,6.355271896299128,1.5262517165639684,0.0931341523789424,1345.32784833403,3.2574524172736803,413,98,1.7018294303929788e-10,2.772897381189308,1.6829961350597988,16.387669588208475,104.1480959797772,,,,,stable_K2,0.8031341356195885,0.18362616540099136
Cops6,2,303,3.3100165337234237,1.4218889428213075,0.094727742088513,986.6770253435444,2.412413264898641,409,70,2.5606892504031627e-14,2.777697630751873,1.5706754850763724,15.010269552215265,49.684240393477815,,,,,stable_K2,0.5198301631071129,0.15286567698207135
Coq10b,2,303,2.976816991188189,0.8132571858278158,0.0691929128099102,806.1213447675068,2.000301103641456,403,70,-2.7096953247374802e-20,2.777697630751873,0.8737118539598443,11.753475215908766,34.98794472822649,,,,,stable_K2,0.4737521359029603,-0.08977209066328563
Coro1b,2,202,2.673505923094964,0.9436903352233436,0.0864636103007473,781.1474227253049,2.0830597939341464,375,70,1.1006361677611954e-17,2.772897381189308,1.0330079303507744,10.914306399430869,29.179462805351697,,,,,stable_K2,0.4270811506075242,-0.025170492742775198
Cox5a,2,202,5.485341704545672,1.9528954197607125,0.0947588024960098,1379.2867717721924,3.3396774134919918,413,119,2.3410812733563987e-14,2.772897381189308,2.157320529760914,20.60911881872869,113.0480589503095,,,,,stable_K2,0.739203686746882,0.2906789868429328
Cox6a1,2,202,15.884077923757062,2.734194965180665,0.1603012895652871,1818.5835596645304,4.403350023400799,413,300,6.54963445063709e-17,2.772897381189308,3.256161919988146,17.056599935006066,270.928362481986,,,,,stable_K2,1.2009620089493052,0.4368294792454181
Cox6c,2,101,5.938658136083056,2.132675680933234,0.1066419535997723,1399.2679018512133,3.3880578737317517,413,113,5.700260942060858e-12,2.7720772594232392,2.387257482626163,19.99846785381646,118.76406382926258,,,,,stable_K2,0.7736883254645955,0.3289248166823591
Cox7a2l,2,101,4.0007710982858775,1.3934595591107728,0.0926228892450446,1078.073805513687,2.610348197369702,413,70,1.1181733138976834e-11,2.7720772594232392,1.53570058423822,15.04444063955092,60.18936330059283,,,,,stable_K2,0.6021437041920062,0.1440943691670898
Cox8a,2,202,9.356731398720278,2.723776284308504,0.1256908720047387,1636.2860506323043,3.961951696446258,413,195,3.2861605458582824e-14,2.772897381189308,3.115346960352525,21.670438281355977,202.7644702911934,,,,,stable_K2,0.9711241624758498,0.43517143419513477
Cpe,2,303,8.35221380413327,0.9726711413522062,0.0801304181082657,1269.3197436116827,3.088369205867841,411,98,1.6408823799127414e-09,2.777697630751873,1.057401136530555,12.138600600311507,101.38418749678216,,,,,stable_K2,0.921801603087164,-0.01203396922518232
Cpsf2,2,101,2.8582484238351253,0.8424511407258759,0.0756551885817333,797.6928869779158,2.0194756632352298,395,70,5.412084881321723e-18,2.7720772594232392,0.9114035480258308,11.13540467638571,31.82775286504574,,,,,stable_K2,0.4560999726747056,-0.07445527731532246
Cryab,2,202,9.780669331549603,0.9995776193213312,0.0826299128580003,1390.002444790072,3.3656233530025954,413,138,2.1601206311102418e-13,2.772897381189308,1.0896121786959974,12.09704312576375,118.31717870259048,,,,,stable_K2,0.9903685763675477,-0.0001834763491692112
Cryzl1,2,303,2.612930012626156,1.1779001574324637,0.0779979640674369,912.0163145477102,2.24082632567005,407,74,5.834315094364564e-18,2.777697630751873,1.277546156653625,15.101678249114965,39.45962833813611,,,,,stable_K2,0.4171277772981918,0.07110847982816298
Cs,2,101,2.6294516985898206,1.3469929028329388,0.0839407447436681,912.876987211146,2.2319730738658823,409,70,-7.834892125769803e-18,2.7720772594232392,1.4704211491821266,16.046949630317,42.194678962622326,,,,,stable_K2,0.4198651975002746,0.12936530747605773
Csde1,2,202,4.097915778608183,1.6729963667937158,0.0962521301218041,1159.013367275184,2.806327765799477,413,70,2.6322023810458023e-10,2.772897381189308,1.8511760000266408,17.381395764193364,71.22749595632142,,,,,stable_K2,0.612563028427892,0.22349499781645657
Csgalnact1,2,202,5.141780370498027,0.9523654936452766,0.0821030076388101,1099.3128585759273,2.674727149819774,411,76,4.833069038779821e-12,2.772897381189308,1.0375516006381285,11.59964197456626,59.642811409629765,,,,,stable_K2,0.7111135219533048,-0.021196348452931134
Csk,2,101,2.8604381547170266,0.8772583586892463,0.0741219685064885,821.386223461165,2.0381792145438338,403,76,1.980921746861537e-17,2.7720772594232392,0.9474880371382848,11.835335412232778,33.85424498702421,,,,,stable_K2,0.4564325623602138,-0.056872485050064064
Csnk1a1,2,101,2.052852798547361,1.3216845997692226,0.0943444726639122,828.9871218856031,2.0418402016886774,406,70,-9.488085223507639e-18,2.7720772594232392,1.4593678941670576,14.009136544517265,28.75869516064437,,,,,stable_K2,0.31235780905369626,0.12112782964113265
Cstb,2,101,7.318967116472456,2.5671387656047537,0.1252799508349338,1516.2162983702513,3.671225904044192,413,140,4.209472005398813e-12,2.7720772594232392,2.934811849865711,20.49121785645622,149.9745496678763,,,,,stable_K2,0.8644497959125702,0.40944934491125246
Ctnna1,2,202,4.64895244506289,1.568568376387458,0.0973105523257059,1235.2478610175888,2.9909149177181327,413,85,1.963634899746365e-12,2.772897381189308,1.7376611418564234,16.119201246924774,74.93740004935172,,,,,stable_K2,0.6673551037325807,0.19550345503281985
Ctnnb1,2,202,3.780600333297373,1.7369284096565905,0.0980802574196665,1157.712534903027,2.8168188197153943,411,80,1.7336437495523966e-13,2.772897381189308,1.925812605772828,17.70925622905544,66.95162000201557,,,,,stable_K2,0.5775607682861332,0.23978191865905563
Ctsb,2,101,18.167014028790447,2.025287927659664,0.1269644798266005,1820.7243340513,4.408533496492251,413,307,7.80323182772319e-16,2.7720772594232392,2.319823055146036,15.951610485276383,289.79313146781686,,,,,stable_K2,1.259283551557604,0.30648677397278046
Ctsh,2,303,4.9409184067666905,1.1423255950272886,0.085011719648671,1143.0503335126582,2.781144363777757,411,74,6.78038392167917e-11,2.777697630751873,1.2484592639685708,13.437271940247673,66.39246426629929,,,,,stable_K2,0.6938076821056539,0.057789907736176926
Ctsk,2,202,3.6296685354286486,0.7266673701444625,0.0780345183713298,881.8324124223353,2.166664403986082,407,70,6.3667977270997776e-18,2.772897381189308,0.7881719919283641,9.312127316357508,33.79993551808847,,,,,stable_K2,0.559866966687062,-0.13866434067967645
Cttn,2,101,5.28168493023012,1.5009459905952245,0.093562229099646,1259.2918268266983,3.094083112596311,407,123,-1.7196637432555778e-17,2.7720772594232392,1.6558731760530594,16.04222136474197,84.72995882957333,,,,,stable_K2,0.7227724905582089,0.17636506505574542
Ctxn1,2,202,3.4151869455697166,0.704888236844972,0.0737868694984461,809.4110850411552,2.0285992106294617,399,70,-4.968932265786706e-19,2.772897381189308,0.7610432346853774,9.553030798519185,32.62538607372816,,,,,stable_K2,0.5334144817238968,-0.1518797368657255
Cul1,2,101,2.9574643839098167,1.050555509678299,0.0917908547501289,812.0226974335534,2.212595905813497,367,70,-1.488058289509702e-17,2.7720772594232392,1.156733022534435,11.445099977967285,33.84847555512527,,,,,stable_K2,0.4709195232189633,0.021419004776301796
Cuta,2,101,2.265749393794325,1.257418835867666,0.0868750836519636,913.0794686985942,2.2108461711830367,413,70,1.8321557690240982e-19,2.7720772594232392,1.377050185966454,14.47387194359547,32.794166582058125,,,,,stable_K2,0.3552118724686593,0.09947996170219091
Cwc15,2,303,3.538904332792859,1.2412524319470248,0.0866575267361628,1051.0163116446734,2.544833684369669,413,70,6.858646761724376e-14,2.777697630751873,1.359021909395496,14.323654028647017,50.69004130340482,,,,,stable_K2,0.5488688225126956,0.09386011240385128
Cxcl5,2,101,57.43488737026965,0.4881643380847367,0.0876295952524533,1784.613197223598,4.34212456745401,411,450,-8.647339487028176e-18,2.7720772594232392,0.5350506061403998,5.570770202445615,319.9565591431181,,,,,stable_K2,1.7591757737533584,-0.3114339503156226
Cyb5b,2,202,2.9448092819249583,1.12576829399569,0.0900148622342847,953.5395614583626,2.3088124974778754,413,70,7.643910542852949e-18,2.772897381189308,1.2371282203133411,12.50647133209641,36.82917286288591,,,,,stable_K2,0.46905717332017705,0.051449013078297856
Cyfip1,2,303,3.443761944721476,1.2361374092951267,0.0854891707959432,1051.7035207311358,2.5714022511763712,409,71,1.5563895404778523e-14,2.777697630751873,1.351692478448831,14.459578889187044,49.795347515280376,,,,,stable_K2,0.5370331225530663,0.09206674970239978
Cyp1b1,2,303,29.81047022423328,0.3382656619221628,0.0562726178479259,1277.737354902232,3.1394038203986043,407,319,2.849038251423289e-19,2.777697630751873,0.358435781688121,6.011194695727671,179.19654048905878,,,,,stable_K2,1.4743688265585997,-0.4707420861452604
Cyp51,2,101,5.917689448162693,0.682624801053586,0.0726292794121642,1041.694573967028,2.5469304986968897,409,77,2.4872366583065367e-12,2.7720772594232392,0.7360862122333215,9.398754972905005,55.61891312902658,,,,,stable_K2,0.7721521702723766,-0.1658179370285919
D17Wsu104e,2,101,6.263431893116775,1.2438893737663417,0.080587344234252,1283.9429103568125,3.139224719698808,409,102,4.006426859928728e-12,2.7720772594232392,1.3529173934748029,15.435294283313176,96.67791449374678,,,,,stable_K2,0.796812359382988,0.09478175776701941
D17Wsu92e,2,101,2.4806948238880384,0.884753118121149,0.0718561570291464,782.8964186356031,1.957241046589008,400,72,-7.350165067713332e-19,2.7720772594232392,0.95324999979441,12.312836571016083,30.54438994909894,,,,,stable_K2,0.3945733404699379,-0.05317789811071013
Dad1,2,303,9.824718614664777,2.008001168849529,0.1664191334332359,1539.1276949891694,3.726701440651742,413,156,1.950774881081781e-15,2.777697630751873,2.4088858674501523,12.065927321122,118.5443407550196,,,,,stable_K2,0.9923201207931788,0.3027639612741535
Ahcyl1,3,202,5.363151165756229,1.1565376991898229,0.0317954797313867,553.8278775966651,2.600130880735517,213,111,1.4591943895318723e-10,2.998627486015109,,,195.0807650034599,0.0248399928011537,0.0228922186087039,2.29537040478476,36.374280525421774,formal_K3,0.7294200381580267,0.06315979385827221
Akirin1,3,202,3.235982712991502,1.1924290422991906,0.0338231168902018,651.8391021296405,2.3033183820835355,283,74,4.5300577849286295e-11,2.998627486015109,,,114.08409756780888,0.0312191076733702,0.0208915708527745,2.060070794561778,35.2548538376906,formal_K3,0.5100061928931233,0.0764325449827683
Arl6ip4,3,303,4.684590272785387,1.5561233538419412,0.075241419464926,829.5195020580855,2.910594744063458,285,98,8.546907122447779e-13,2.997491296561934,,,96.88547050950164,0.0609485209467519,0.0280954027991933,2.458423897816909,20.68173839499841,formal_K3,0.6706716122889355,0.19204402052609912
Arpp19,3,303,14.628098666291647,1.4174106573120524,0.0461905320584053,1362.9388094582423,3.871985254142734,352,262,9.54274870024858e-11,2.997491296561934,,,448.88036621004926,0.0637373107220558,0.0180764296088265,1.9075089198794244,30.68617299146537,formal_K3,1.1651878809852234,0.1514956938371078
Ash2l,3,202,2.7799822640863185,1.3315236534921286,0.0427931306858593,823.5079343688465,2.326293599911996,354,72,7.151561996261427e-13,2.998627486015109,,,86.50014807499701,0.0417809880711916,0.0179495459176518,1.988661061138613,31.11535968860813,formal_K3,0.4440420251864165,0.12434888575045115
Atp1a1,3,202,5.869103434795236,1.6388327999944317,0.0670803310708318,1181.4393224849834,3.254653780950368,363,113,2.8014543685985507e-11,2.998627486015109,,,143.38747382367595,0.0959497552095016,0.0184498610876604,2.0944552933670675,24.4308991001244,formal_K3,0.7685717634179812,0.21453464744246495
Atrx,3,202,5.678021212926116,1.1743138028789804,0.0343517971929924,967.5157657786092,2.3771886137066565,407,112,6.134482039461337e-10,2.998627486015109,,,194.10276108462148,0.0216955271717192,0.026018005734463,2.6744630147341635,34.18493059567004,formal_K3,0.7541970107047289,0.06978416560683617
Bcap31,3,303,11.185193540091404,1.285405308143548,0.0400257799077802,1132.7755914321035,2.7427980422084834,413,222,5.257820412837925e-11,2.997491296561934,,,359.2061711769846,0.0191423609693521,0.0233081956442359,2.969397963287315,32.114435024255215,formal_K3,1.0486435031994363,0.10904008901820575
Bola1,3,101,3.641003274782074,0.913933693685856,0.0415795543631292,548.3984665572677,2.193593866229071,250,81,1.9545450764582413e-13,3.0005106168237634,,,80.03057326161891,0.0432258160069196,0.0299053200789532,1.6133096758048315,21.98036288951402,formal_K3,0.5612210695461779,-0.039085311389714904
Btf3,3,202,6.624810573959043,1.3752414100127512,0.0477883811206404,771.0553931805978,3.023746639923913,255,142,2.8875302483035786e-12,2.998627486015109,,,190.6470489510636,0.0267169083176091,0.0193031495737308,2.487748225082302,28.77773587979456,formal_K3,0.8211734648185891,0.13837894095449751
Capn2,3,202,6.379973408559696,1.954159056422225,0.0874478651842728,1391.1677453709492,3.504200869952013,397,131,6.092699874370427e-13,2.998627486015109,,,142.57046515427268,0.1715871098600216,0.0184109880117709,2.3711925301735244,22.34656103158564,formal_K3,0.8048188686051974,0.29095990969758256
Ccdc104,3,303,4.572233126687208,1.2888822707497771,0.0530148274160674,956.0209727712814,2.7872331567675843,343,94,5.144483019452198e-12,2.997491296561934,,,111.1589059504497,0.0644645484994747,0.0215513893633496,1.8160510576113775,24.311731897841657,formal_K3,0.6601283658729958,0.1102132497825864
Cct8,3,202,9.636279022317575,1.9744097971735208,0.0908247998887804,1418.7897792625265,3.865912205075003,367,199,1.1912695852897464e-14,2.998627486015109,,,209.47983076494256,0.1351058777068254,0.0198675110059253,2.49099354984261,21.738663884658,formal_K3,0.9839093666789892,0.2954372973611713
Cd248,3,202,7.97470709405153,1.2257298370833436,0.0469658440446769,1039.8525287829707,3.269976505606826,318,138,1.876764292558757e-10,2.998627486015109,,,208.1264933273787,0.063736739527047,0.0193472315437484,1.6765391326304793,26.09832447421471,formal_K3,0.9017147406604747,0.08839475795291728
Cdk4,3,202,9.37332575417656,2.133300958159256,0.0995720454761945,1607.440028509306,3.91104629807617,411,186,1.3093104121975712e-13,2.998627486015109,,,200.8206692640888,0.1872061417101639,0.0186600645779601,2.6053623184905077,21.42469754394349,formal_K3,0.9718937104630498,0.32905212842072046
Cib1,3,101,7.521979091007777,1.8548188784646436,0.0936831680266662,1315.8082893268893,3.435530781532348,383,139,2.9605621036032348e-12,3.0005106168237634,,,148.9265266674824,0.1388058076081161,0.0277278333967045,2.45536353543658,19.79884879572692,formal_K3,0.8763321218712028,0.26830150752315074
Commd1,3,202,3.3641524938953533,1.3120289247281776,0.037887558287258,694.6918616899345,2.387257256666442,291,91,1.3192203008635529e-13,2.998627486015109,,,116.49907195712746,0.0302522955178555,0.0210201160407205,2.3112290587035647,34.62954552997481,formal_K3,0.526875673735935,0.11794340951477031
Cox7b,3,303,10.855172267316894,1.4449324048642809,0.061712885504129,1301.118014706546,3.564706889606975,365,188,3.9370611835859107e-11,2.997491296561934,,,254.1606998489936,0.0677992369419376,0.0227197856927843,2.056017603493285,23.413787786144024,formal_K3,1.0356367199278407,0.1598475309118821
Cpt1c,3,202,3.057622082352522,1.2723823274806692,0.0405225629278237,875.0087098789752,2.4717760166072744,354,99,-1.2631687352561901e-17,2.998627486015109,,,96.00736035944824,0.0533760494864531,0.0182902072361143,1.7805376267681992,31.39935471867752,formal_K3,0.4853838062262493,0.10461762842422291
Crip1,3,303,9.218642895421556,0.9786052400882518,0.033159300641829,1144.6532267571438,3.0043391778402726,381,170,4.0844045610495365e-11,2.997491296561934,,,272.06280196940423,0.0289660242056848,0.020369576964775,1.7239479463824736,29.512240039640155,formal_K3,0.9646669919419056,-0.009392463075038745
