gene_id,state,kon,koff,ksyn,bs_pred,bf_pred,pon_pred,bs_true,bf_true,pon_true,bs_log10_abs_error,bf_log10_abs_error,pon_abs_error,condition,n_cells,eta,pon_design,switch_total,true_mean,replicate,observed_mean,observed_zero,success,kon_mle,koff_mle,ksyn_obs_mle,ksyn_latent_mle,bs_mle,bf_mle,pon_mle,nll,mle_bs_log10_abs_error,mle_bf_log10_abs_error
21,2,0.5584779020087272,1.2061809700816128,4.566343424889227,4.579405409624664,0.3817312389765634,0.3608959967397162,4.2105263157894735,0.47500000000000003,0.05,0.03647270679392405,0.09493590773182653,0.3108959967397162,n200_eta0p3,200,0.3,0.05,10.0,2.0,1,0.525,0.655,,,,,,,,,,,
22,2,0.3896205799904878,1.5857954007461583,51.091796195458244,30.406716063729522,0.309891507558275,0.18261067192025549,16.842105263157894,0.47500000000000003,0.05,0.25657314134945813,0.18548393487353332,0.1326106719202555,n200_eta0p3,200,0.3,0.05,10.0,8.0,0,2.26,0.445,True,0.42576459981695053,5.55313537490324,31.710620359792923,105.70206786597642,19.03466433461803,0.395445394741811,0.07121119296478548,389.70008458299117,0.05314884531687871,0.07960708740323427
23,2,0.24101130161021475,0.7663535998579081,28.31570314027188,36.94861372807797,0.18337262675609042,0.23915341093565307,16.842105263157894,0.47500000000000003,0.05,0.34120177141139546,0.4133591034601194,0.18915341093565308,n200_eta0p3,200,0.3,0.05,10.0,8.0,1,1.75,0.52,,,,,,,,,,,
24,2,0.02386140045236239,0.39665713949745407,28.420354129844803,84.0143198408492,0.02228733566721575,0.06596699084318836,96.09609609609609,0.0208125,0.075,0.0583524290156261,0.029733903130682294,0.009033009156811642,n200_eta0p3,200,0.3,0.075,0.3,2.0,0,0.72,0.88,True,0.01867219462087856,0.21411590835546324,9.06688556551417,30.222951885047234,141.1522951151896,0.01717447696476879,0.08021112068075151,134.90425743945264,0.1669821992900292,0.08344073101537637
25,2,0.027236636376913436,0.4230998147491421,30.21689602964296,69.02236427829112,0.025589347201735047,0.05068685917997293,96.09609609609609,0.0208125,0.075,0.1437159133668179,0.08973495608796506,0.024313140820027064,n200_eta0p3,200,0.3,0.075,0.3,2.0,1,0.43,0.905,,,,,,,,,,,
26,2,0.023067110135314185,0.5407842574664476,96.13547767999778,187.30445763367666,0.022123436677080208,0.04740541570242861,384.38438438438436,0.0208125,0.075,0.3122176229271679,0.026528340767819857,0.02759458429757139,n200_eta0p3,200,0.3,0.075,0.3,8.0,0,1.3,0.875,True,0.026539915358099214,0.5090948541259614,25.229377784830422,84.09792594943474,165.1910744488237,0.025224901570078066,0.049548529838089585,158.28113879921767,0.3667791581834798,0.08350522940422783
27,2,0.02439029944927231,0.42924913772706746,121.30005175754906,298.6196868298341,0.023152660025597217,0.050743100807317906,384.38438438438436,0.0208125,0.075,0.10964730046946489,0.046276643772397444,0.02425689919268209,n200_eta0p3,200,0.3,0.075,0.3,8.0,1,2.055,0.86,,,,,,,,,,,
28,2,0.08624966146470339,0.34662737007434963,12.072467827007301,34.386282553140354,0.0722627095284193,0.15504814027367367,14.414414414414415,0.13875,0.075,0.3775882235978903,0.28331875015668123,0.08004814027367367,n200_eta0p3,200,0.3,0.075,2.0,2.0,0,0.61,0.755,True,0.10902528910976855,0.6400698665847432,4.210184954544599,14.033949848481997,21.925653090597333,0.09315746033646907,0.14554264338912654,192.01009018787013,0.18215553451628272,0.17301535152944886
29,2,0.10700447986074554,0.5113373240517017,13.391893131125158,23.132726945922375,0.08848728008899934,0.16211072884598127,14.414414414414415,0.13875,0.075,0.20542982768041634,0.1953521457769516,0.08711072884598127,n200_eta0p3,200,0.3,0.075,2.0,2.0,1,0.675,0.72,,,,,,,,,,,
30,2,0.14979400911664884,0.9907318900969179,72.26617972412723,72.94221620044735,0.13185519192715625,0.14062897418888093,57.65765765765766,0.13875,0.075,0.10212195913292342,0.02213575655854216,0.06562897418888093,n200_eta0p3,200,0.3,0.075,2.0,8.0,0,2.6,0.59,True,0.17198478247336385,1.6986617959940913,28.02102479810768,93.40341599369226,54.98647006364836,0.15617272810516622,0.09193868283460792,359.7984488574555,0.020601154785864155,0.05137220504798799
31,2,0.14095669565041835,1.157436904277864,87.78811570361756,75.84699898470008,0.12778282782520167,0.09176266849082254,57.65765765765766,0.13875,0.075,0.119081406666869,0.035760496985196386,0.016762668490822544,n200_eta0p3,200,0.3,0.075,2.0,8.0,1,2.3,0.64,,,,,,,,,,,
32,2,0.24756948174338342,0.7411562127616786,6.905473502369839,9.317163350272445,0.18557994447200862,0.25039248309139184,2.882882882882883,0.69375,0.075,0.5094567101555386,0.5726719556905845,0.17539248309139183,n200_eta0p3,200,0.3,0.075,10.0,2.0,0,0.545,0.685,True,0.5304047774997709,47.27148414840929,49.11855217428914,163.7285072476305,3.4635787345623257,0.5245194613686316,0.01109589577771448,198.65401329033568,0.07969806499549144,0.12144138957216181
33,2,0.5403557661343101,1.082102945977207,5.577006007309243,5.377666699060178,0.3574752934829078,0.3313439175552531,2.882882882882883,0.69375,0.075,0.27076688216872014,0.28795696474838706,0.2563439175552531,n200_eta0p3,200,0.3,0.075,10.0,2.0,1,0.565,0.63,,,,,,,,,,,
34,2,0.50924845198121,1.1913667628766538,30.739723243291966,26.274651822492466,0.354908450649079,0.31252576416618116,11.531531531531533,0.69375,0.075,0.35764997884108113,0.29108665576716486,0.23752576416618115,n200_eta0p3,200,0.3,0.075,10.0,8.0,0,2.41,0.32,True,0.8118550044238725,13.452116109242507,42.347814363217566,141.15938121072523,10.49347032573851,0.7656470765645268,0.05691647844449364,412.22977708008625,0.040967852136164586,0.04282563248294054
35,2,0.6593527449231573,1.2961323854779827,22.52172241931497,15.990160897871846,0.43703142144241053,0.3515331992734867,11.531531531531533,0.69375,0.075,0.1419658429104352,0.20069033337431857,0.2765331992734867,n200_eta0p3,200,0.3,0.075,10.0,8.0,1,2.455,0.29,,,,,,,,,,,
36,2,0.042150997326798785,0.3526553616744454,18.92025820933016,57.96199733479444,0.03765079986255734,0.11992937843494138,74.07407407407408,0.027000000000000003,0.1,0.10652288892714763,0.14441044273111947,0.019929378434941372,n200_eta0p3,200,0.3,0.1,0.3,2.0,0,0.8,0.835,True,0.0010000000000000002,0.005058304115248432,4.848950780340832,16.163169267802775,3195.373172419259,0.0008349373057250376,0.1650626942749627,159.5483210279699,1.634855353136096,1.5097098980165653
37,2,0.03961187863930405,0.4128722472286382,20.72852820982508,52.98649630194555,0.03626347231977739,0.0874081240326135,74.07407407407408,0.027000000000000003,0.1,0.14550102848507493,0.1281056223936231,0.012591875967386507,n200_eta0p3,200,0.3,0.1,0.3,2.0,1,0.57,0.86,,,,,,,,,,,
38,2,0.02993412983486027,0.4925083025583864,115.35969114117378,234.22892678544846,0.02819073671639171,0.05824098205247517,296.2962962962963,0.027000000000000003,0.1,0.1020856943189382,0.01874266139984149,0.04175901794752484,n200_eta0p3,200,0.3,0.1,0.3,8.0,0,2.025,0.84,True,0.029702323686852383,0.37044355129617074,26.117916442104416,87.05972147368139,235.014811754887,0.027497557656374166,0.07422873892705392,198.83973304737071,0.10063098838802047,0.007930357181677266
39,2,0.0456617747079753,0.49613328379773436,107.98902216604307,233.69060968154332,0.04181346041136213,0.0801452759871739,296.2962962962963,0.027000000000000003,0.1,0.10308496121276084,0.18995234635655106,0.019854724012826105,n200_eta0p3,200,0.3,0.1,0.3,8.0,1,2.975,0.795,,,,,,,,,,,
40,2,0.17168383434291365,0.6040203817955953,11.621285814792714,18.215256825156764,0.13368566653429376,0.2057208845130165,11.11111111111111,0.18000000000000002,0.1,0.21467780837504616,0.12918765938779073,0.1057208845130165,n200_eta0p3,200,0.3,0.1,2.0,2.0,0,0.72,0.675,True,0.30332777399666144,3.821647381589035,9.79217982393127,32.64059941310424,8.540976221498575,0.2810227333582517,0.07353444870714441,225.28969521640988,0.1142499777897527,0.19346894851243426
41,2,0.08871078368044194,0.5061715590817347,13.537599325840922,24.484139562673043,0.0754819439998796,0.15159183615970884,11.11111111111111,0.18000000000000002,0.1,0.34312735580666565,0.3774294284282637,0.05159183615970883,n200_eta0p3,200,0.3,0.1,2.0,2.0,1,0.56,0.76,,,,,,,,,,,
42,2,0.21906261991232562,1.002760666287682,47.83283537308668,48.15280665165803,0.17978653802318365,0.16610801786877208,44.44444444444444,0.18000000000000002,0.1,0.034804123752684456,0.0005153353986756722,0.06610801786877207,n200_eta0p3,200,0.3,0.1,2.0,8.0,0,2.295,0.56,True,0.20288508360742427,1.3719184054454927,17.73389321433734,59.112977381124466,43.08782296854539,0.17674699245095468,0.12883200032115683,361.29922210405795,0.013462930168162102,0.00792047258100152
43,2,0.18350299057127067,0.8677807224750296,59.92053229380096,71.01799253538985,0.1486070183358618,0.1683685428551926,44.44444444444444,0.18000000000000002,0.1,0.20355091005436407,0.08323318455788474,0.06836854285519259,n200_eta0p3,200,0.3,0.1,2.0,8.0,1,2.805,0.55,,,,,,,,,,,
44,2,0.8541381207124842,1.2184390182335432,5.245794419922845,4.406694718257776,0.4737357752792678,0.4353395115400759,2.2222222222222223,0.9,0.1,0.29732547879209204,0.27870632669637374,0.3353395115400759,n200_eta0p3,200,0.3,0.1,10.0,2.0,0,0.66,0.575,True,0.9515249072271351,2.3631781609891345,2.2994348581777158,7.6647828605923864,3.2434215020776116,0.6783783748106349,0.28706188386858317,222.09416276916227,0.16421590528867655,0.12277051430933347
45,2,0.7037794692733921,0.9533068431325685,4.697626082800765,4.616095791247732,0.40487799524480494,0.40273389107791185,2.2222222222222223,0.9,0.1,0.31748732631007504,0.34691833554432944,0.3027338910779118,n200_eta0p3,200,0.3,0.1,10.0,2.0,1,0.575,0.61,,,,,,,,,,,
46,2,1.2017426571371055,1.4968177760545174,20.451874364062036,12.882067036270136,0.6665738329670671,0.4420191715591074,8.88888888888889,0.9,0.1,0.16113807727398505,0.13039424845124356,0.34201917155910744,n200_eta0p3,200,0.3,0.1,10.0,8.0,0,2.655,0.235,True,0.9958673955380755,3.4505411095769993,11.858878934233903,39.529596447446345,11.456057236278593,0.7728217917985867,0.22397118807065208,426.1991620559097,0.11018769722068165,0.06616314975284636
47,2,0.49236635698921627,0.9917255672629718,27.4408020221637,29.60672244292713,0.3236512813557069,0.3469298852400924,8.88888888888889,0.9,0.1,0.5225428547358102,0.4441651786828999,0.24692988524009238,n200_eta0p3,200,0.3,0.1,10.0,8.0,1,2.64,0.31,,,,,,,,,,,
48,2,0.0363401436313349,0.3003809355283715,18.371225702789665,58.93805778829413,0.03241818530772282,0.1079235779417861,60.95238095238095,0.0328125,0.125,0.014594854661060268,0.005250620320823986,0.0170764220582139,n200_eta0p3,200,0.3,0.125,0.3,2.0,0,0.62,0.845,True,0.014466434105082346,0.09242193067028384,4.587645484555698,15.292151615185661,165.46020521623342,0.012508524877483043,0.13534152323767537,151.36618547524972,0.43370288372253274,0.4188332241135869
49,2,0.05209192509967964,0.4453334284672623,17.379214297593293,40.10357031044053,0.047071537205347375,0.09731595208020223,60.95238095238095,0.0328125,0.125,0.18180763653068352,0.15671906045223227,0.02768404791979777,n200_eta0p3,200,0.3,0.125,0.3,2.0,1,0.48,0.84,,,,,,,,,,,
50,2,0.046064504992750055,0.4972230317382474,93.14352072516041,187.32744619560154,0.04215876728156499,0.08046772549223337,243.8095238095238,0.0328125,0.125,0.1144492537462826,0.10884858290984313,0.04453227450776663,n200_eta0p3,200,0.3,0.125,0.3,8.0,0,2.63,0.79,True,0.029729471369635142,0.1967856853900742,19.68808943307453,65.6269647769151,333.4946068197362,0.025827562638399342,0.1312471615361819,243.3062094040872,0.13603814878016965,0.10395589725728638
51,2,0.04438464982502269,0.44481165000315326,70.70904468269082,156.55812838042092,0.04035764238285311,0.08416127201086408,243.8095238095238,0.0328125,0.125,0.19237504546034961,0.08988646689353487,0.04083872798913592,n200_eta0p3,200,0.3,0.125,0.3,8.0,1,2.09,0.795,,,,,,,,,,,
52,2,0.1035076594551306,0.4393434213559649,9.90650379392174,21.0855341236458,0.08344233336661512,0.17360069551081347,9.142857142857142,0.21875,0.125,0.36290267275730076,0.4185616215721822,0.048600695510813474,n200_eta0p3,200,0.3,0.125,2.0,2.0,0,0.555,0.735,True,0.1768965682471753,1.0447768055472348,3.83004151549776,12.766805051659201,12.219648238622778,0.15128219657560804,0.14479857877048602,192.4090105550916,0.12597677028192278,0.16016023997595563
53,2,0.22394156947465177,0.5459352795440763,6.647192269762979,12.175788081170005,0.15880150635586804,0.27225220278528744,9.142857142857142,0.21875,0.125,0.12441514665435359,0.139093443962603,0.14725220278528744,n200_eta0p3,200,0.3,0.125,2.0,2.0,1,0.535,0.685,,,,,,,,,,,
54,2,0.2601379166318152,1.543491132677603,58.33415644754007,42.506688839759796,0.20953669325551497,0.15665909436036485,36.57142857142857,0.21875,0.125,0.06531535057923342,0.018687975761895587,0.03165909436036485,n200_eta0p3,200,0.3,0.125,2.0,8.0,0,2.13,0.5,True,0.3173021034809439,4.79777994254683,34.382055025799076,114.60685008599692,23.88747534451519,0.29761901258084444,0.062032651798293564,367.26808593454,0.18497167349183488,0.1337126097870238
55,2,0.22153354352806331,0.928768492860116,52.7551550117337,56.68748507939596,0.178533643308084,0.1804771271004366,36.57142857142857,0.21875,0.125,0.19034526479677663,0.08822799404002281,0.05547712710043659,n200_eta0p3,200,0.3,0.125,2.0,8.0,1,2.59,0.5,,,,,,,,,,,
56,2,0.9405613058499243,1.405787748205823,4.537111993710925,3.2234514109794588,0.5638064924674466,0.420669019215221,1.8285714285714285,1.09375,0.125,0.2462091985810972,0.28778799338348554,0.295669019215221,n200_eta0p3,200,0.3,0.125,10.0,2.0,0,0.6,0.575,True,2.6296655078717976,299.99999999999994,69.04970444152036,230.16568147173456,0.7672189382391154,2.6068153333137762,0.008689384444379255,209.3253710383929,0.37719261509661345,0.3771922008251768
57,2,0.6946692034087079,1.0698501533936529,4.641739055299866,4.896528365275899,0.40089399249587815,0.41835502698528837,1.8285714285714285,1.09375,0.125,0.4277763450559582,0.43588851775051035,0.29335502698528837,n200_eta0p3,200,0.3,0.125,10.0,2.0,1,0.57,0.615,,,,,,,,,,,
58,2,0.6225246983315664,0.996134295763731,21.430933257494466,21.97987004401506,0.3831061417075318,0.38459286397102344,7.314285714285714,1.09375,0.125,0.4778531993672992,0.45559895166590286,0.25959286397102344,n200_eta0p3,200,0.3,0.125,10.0,8.0,0,2.47,0.265,True,0.8385834439027136,1.9894004314526457,8.332031778498777,27.773439261662592,13.960708373518663,0.5899178844856289,0.2965304898696916,413.36037628367137,0.2807355342098932,0.26812650319622566
59,2,1.4132951102652362,1.6163404011092994,18.871476826918713,11.675434712865655,0.7540068687587816,0.4566335110724667,7.314285714285714,1.09375,0.125,0.20310113871632224,0.16154276386026542,0.3316335110724667,n200_eta0p3,200,0.3,0.125,10.0,8.0,1,2.415,0.235,,,,,,,,,,,
60,2,0.04138591949120935,0.43520563416648156,20.49425004119471,46.185922332389296,0.03751476007178861,0.09353807930359026,52.287581699346404,0.03825,0.15,0.05388893527257277,0.008429266254604582,0.056461920696409734,n200_eta0p3,200,0.3,0.15,0.3,2.0,0,0.515,0.86,True,0.0154989342195313,0.1134287567688994,4.281246520509392,14.270821735031308,125.81308427903154,0.013635742843809587,0.1202141611372075,138.6834622590838,0.3813272529372331,0.44795263720614575
61,2,0.060234099985985994,0.34556447307604443,13.890122904095945,40.195459852839974,0.05129334207807892,0.14843349381807364,52.287581699346404,0.03825,0.15,0.11422155463742063,0.12742955746618145,0.0015665061819263582,n200_eta0p3,200,0.3,0.15,0.3,2.0,1,0.655,0.79,,,,,,,,,,,
62,2,0.04550113187497446,0.4221233593276244,64.25766486287681,152.22484954452435,0.04107374827797883,0.09730271346130381,209.15032679738562,0.03825,0.15,0.13797299402202806,0.03093289769963137,0.05269728653869618,n200_eta0p3,200,0.3,0.15,0.3,8.0,0,2.145,0.765,True,0.04149585713350911,0.2662918853544104,16.312494854105303,54.37498284701768,204.19316485986607,0.035901397310885784,0.13481971958366015,246.47012800100669,0.01041734703508692,0.027520087496341956
63,2,0.03964874704787928,0.35439983878644465,58.41374473173449,164.82441112771957,0.03565933254677594,0.10061892993202982,209.15032679738562,0.03825,0.15,0.10343701469851158,0.030458229477136084,0.04938107006797017,n200_eta0p3,200,0.3,0.15,0.3,8.0,1,2.295,0.775,,,,,,,,,,,
64,2,0.24067475010514436,0.5812586577137566,8.172219138500907,13.265909562881266,0.17020147965871868,0.2562300734733646,7.843137254901961,0.255,0.15,0.22824721704519868,0.17557684909888002,0.10623007347336458,n200_eta0p3,200,0.3,0.15,2.0,2.0,0,0.585,0.685,True,0.31523710918493003,1.7107420131388975,3.7605208570162394,12.535069523387465,7.327270521864319,0.2661870306760817,0.1555974124863382,205.20776466527647,0.02954758929985162,0.018646711264337965
65,2,0.1629676225882747,0.4974625456853878,8.50128214917706,17.782003868363912,0.12275376306472048,0.2577549587899722,7.843137254901961,0.255,0.15,0.3554908851575664,0.31750536596731427,0.10775495878997218,n200_eta0p3,200,0.3,0.15,2.0,2.0,1,0.61,0.705,,,,,,,,,,,
66,2,0.2754215707131195,1.0219379051246351,45.30871067224646,38.9102047431863,0.2169512369106103,0.2122939523259498,31.372549019607845,0.255,0.15,0.09351370948353546,0.07017804990547798,0.06229395232594981,n200_eta0p3,200,0.3,0.15,2.0,8.0,0,2.45,0.465,True,0.33579562333737406,2.547422585708275,21.04555268569193,70.15184228563977,27.538360804057582,0.29668699801766263,0.1164655600064773,395.85982632202723,0.05661172085275334,0.06575833382049674
67,2,0.30808111801858684,0.8506883919476322,38.68203818089971,44.35863604034973,0.21879603484314877,0.25719880148149205,31.372549019607845,0.255,0.15,0.15042837723886718,0.06650073325402575,0.10719880148149205,n200_eta0p3,200,0.3,0.15,2.0,8.0,1,2.655,0.41,,,,,,,,,,,
68,2,0.6467143867008238,1.305372318924488,5.0989975058804955,3.906163346624066,0.43246186566239586,0.3312938840458226,1.5686274509803921,1.275,0.15,0.3962305896180344,0.4695623672178488,0.1812938840458226,n200_eta0p3,200,0.3,0.15,10.0,2.0,0,0.63,0.595,True,1.3316427268507545,299.99999999999994,142.56439859974805,475.21466199916017,1.5840488733305342,1.3257579404541864,0.004419193134847289,217.15862394360562,0.004248766037700775,0.01695405217854432
69,2,0.9984163250590242,1.3045369337197212,5.152635229199559,3.7996857413488305,0.5378645935988416,0.456370534668339,1.5686274509803921,1.275,0.15,0.3842278682381026,0.3748372281638045,0.30637053466833897,n200_eta0p3,200,0.3,0.15,10.0,2.0,1,0.685,0.565,,,,,,,,,,,
70,2,1.5390644735036696,1.702696902958869,17.52315704712147,10.542273348711705,0.8083754503079179,0.4747618022345374,6.2745098039215685,1.275,0.15,0.22535447054655924,0.19789706888971717,0.32476180223453743,n200_eta0p3,200,0.3,0.15,10.0,8.0,0,2.505,0.22,True,0.8134922746946174,0.9325383339996287,5.382480160441065,17.941600534803552,19.239531374386047,0.4344784832452673,0.46590951535665265,409.12947877640784,0.4866146873095112,0.46754191109514465
71,2,0.6744830063256684,1.1463169438365857,17.646552606781842,15.95966239075497,0.42463275463735284,0.39826677214036854,6.2745098039215685,1.275,0.15,0.40544389786398427,0.47749669373979065,0.24826677214036855,n200_eta0p3,200,0.3,0.15,10.0,8.0,1,2.07,0.28,,,,,,,,,,,
72,2,0.05108188864486367,0.2668266285079368,13.21487361346486,48.89537437153794,0.04287399484291157,0.16068109499661978,46.176046176046185,0.04331249999999999,0.175,0.02485103198124167,0.004419300579552018,0.014318905003380206,n200_eta0p3,200,0.3,0.175,0.3,2.0,0,0.66,0.8,True,0.0010000000000000002,0.0038165496572700355,3.179281717431497,10.597605724771658,2776.750383578682,0.0007923824996819845,0.20761750031801574,173.04918142084233,1.7791200968247083,1.7376783766788144
73,2,0.08573932139974134,0.42381920699319453,13.605911013811475,31.284408019802736,0.071067204828423,0.15579019030503885,46.176046176046185,0.04331249999999999,0.175,0.16908880226783665,0.2150559824190872,0.01920980969496114,n200_eta0p3,200,0.3,0.175,0.3,2.0,1,0.58,0.765,,,,,,,,,,,
74,2,0.06052042774629909,0.477156687877969,57.78390669382389,121.10048577712045,0.053708305622889724,0.11255905447274255,184.70418470418474,0.04331249999999999,0.175,0.18333084977988218,0.09342819961461918,0.062440945527257444,n200_eta0p3,200,0.3,0.175,0.3,8.0,0,2.03,0.715,True,0.06302199472598873,0.3472815482158888,13.481353576980887,44.937845256602955,129.3988853927453,0.053341913021685276,0.15359846584341155,275.6349985625094,0.15454619958332608,0.09045533494847383
75,2,0.08514188784683431,0.46764075851378584,59.97913958144773,128.25900755970906,0.07049532829340516,0.1334809707910179,184.70418470418474,0.04331249999999999,0.175,0.15838885991803728,0.21154708540968795,0.041519029208982094,n200_eta0p3,200,0.3,0.175,0.3,8.0,1,2.75,0.675,,,,,,,,,,,
76,2,0.30262561194234,0.8353812526788392,8.101422107443259,11.437492005870068,0.21128409160421338,0.28968548366487995,6.926406926406927,0.28874999999999995,0.175,0.21782280076469307,0.13565519432682477,0.11468548366487996,n200_eta0p3,200,0.3,0.175,2.0,2.0,0,0.675,0.67,True,0.3576662727006537,4.003775425090424,8.227189688204056,27.423965627346856,6.849526438343503,0.32833533777324925,0.08200643215792601,220.81164815554843,0.004847456428102561,0.05579563419106109
77,2,0.2509037824115096,0.7787806942674034,7.007819581750491,9.90216169553226,0.1852329464264614,0.25956308035143283,6.926406926406927,0.28874999999999995,0.175,0.15522201102163177,0.19280375796978158,0.08456308035143284,n200_eta0p3,200,0.3,0.175,2.0,2.0,1,0.64,0.64,,,,,,,,,,,
78,2,0.2516877732488151,0.851241251889098,39.842868241344455,46.80561257213988,0.19425276722471854,0.2281994285328953,27.70562770562771,0.28874999999999995,0.175,0.22772993938751016,0.17215477864801912,0.053199428532895304,n200_eta0p3,200,0.3,0.175,2.0,8.0,0,2.705,0.43,True,0.31603327530951003,1.3370312337324832,14.222794764298811,47.40931588099604,35.45864500760184,0.25561395679136056,0.1911802434695437,412.57289678146327,0.10715414165806833,0.05293742983014598
79,2,0.30496962453152604,0.8255878841410742,35.25752850196264,42.705966474597545,0.226735607134108,0.27463533742382784,27.70562770562771,0.28874999999999995,0.175,0.1879205606985317,0.10500226471217249,0.09963533742382785,n200_eta0p3,200,0.3,0.175,2.0,8.0,1,2.465,0.41,,,,,,,,,,,
80,2,0.7639949701086948,1.0154291790618586,5.003266053293046,5.053885845391247,0.4595579451852917,0.41010220174037476,1.3852813852813852,1.4437499999999999,0.175,0.5620874296435565,0.49715171832012495,0.23510220174037477,n200_eta0p3,200,0.3,0.175,10.0,2.0,0,0.645,0.58,True,0.2560594257409809,0.17180507989455845,1.0778754990717496,3.5929183302391654,20.912759578728632,0.1028183210286137,0.5984591438839653,218.19095402997377,1.178873346237719,1.14742148945741
81,2,0.8826352097226562,1.348434388220445,4.840392474512451,3.530157788489095,0.5364114395184355,0.39561079158462276,1.3852813852813852,1.4437499999999999,0.175,0.40625611918063337,0.4299939661872385,0.22061079158462277,n200_eta0p3,200,0.3,0.175,10.0,2.0,1,0.59,0.585,,,,,,,,,,,
82,2,2.0183924692413195,2.101629723764063,16.256387834010813,7.902809762483923,1.0325003456153397,0.49367399653185284,5.541125541125541,1.4437499999999999,0.175,0.15418353791323816,0.14560179153363098,0.31867399653185285,n200_eta0p3,200,0.3,0.175,10.0,8.0,0,2.225,0.22,True,1.2202537735646133,1.9914274779743586,5.857526580123847,19.525088600412822,9.804569243100614,0.7566276677095658,0.37994236600531034,389.8561939231365,0.24783052824258192,0.28060977908217133
83,2,1.9182478594277181,1.9692138913686479,16.21823489258266,8.244560109776478,0.971698391913286,0.49344481885506797,5.541125541125541,1.4437499999999999,0.175,0.17256949897033586,0.17196051323002343,0.318444818855068,n200_eta0p3,200,0.3,0.175,10.0,8.0,1,2.335,0.195,,,,,,,,,,,
84,2,0.06976286739686287,0.37058789311268664,12.31183349915183,32.02695998627973,0.05871063789281792,0.16162494208133948,41.66666666666667,0.048,0.2,0.11427304109948767,0.08747556165010695,0.03837505791866053,n200_eta0p3,200,0.3,0.2,0.3,2.0,0,0.55,0.775,True,0.01972577153929399,0.06491091787064586,2.358839057166421,7.8627968572214035,121.13211637047475,0.01512840288589858,0.23306407276579238,179.60489672986122,0.46347054681391175,0.5014481556480214
85,2,0.06912216240871803,0.34253207761382054,11.394863027954473,36.365692856846564,0.05479897030187597,0.17020349304613058,41.66666666666667,0.048,0.2,0.059096891912669,0.057531160590264786,0.02979650695386943,n200_eta0p3,200,0.3,0.2,0.3,2.0,1,0.6,0.77,,,,,,,,,,,
86,2,0.10778824584362119,0.5301767870835349,50.6264951568224,97.00607270122556,0.09160008573151761,0.17300908308145715,166.66666666666669,0.048,0.2,0.23504982712247877,0.2806546427628701,0.026990916918542857,n200_eta0p3,200,0.3,0.2,0.3,8.0,0,2.51,0.64,True,0.09171885989118997,0.3859939080947484,13.046287638082536,43.48762546027512,112.66402020417479,0.07410922116370393,0.19199583104693102,331.79332965935635,0.170063505456787,0.18863101178265093
87,2,0.09258098132061472,0.3823051370388829,43.68466456695876,114.26648594187147,0.07803852417139155,0.1484945110856674,166.66666666666669,0.048,0.2,0.16392987796796823,0.2110678102474383,0.0515054889143326,n200_eta0p3,200,0.3,0.2,0.3,8.0,1,2.36,0.655,,,,,,,,,,,
88,2,0.2654387732298947,0.5390143838351377,6.4744694546684,12.061675822720302,0.17785413052571342,0.30111955325863987,6.25,0.32000000000000006,0.2,0.28552763457267993,0.2550860225248768,0.10111955325863986,n200_eta0p3,200,0.3,0.2,2.0,2.0,0,0.505,0.69,True,0.04509319688312677,0.05670298434790195,1.140032517295284,3.8001083909842803,67.01778459610983,0.025118023153126084,0.4429753291116761,190.03306682600646,1.0303100499393139,1.1051645218961617
89,2,0.6045384395383262,0.9517913782954855,4.973524259478913,4.942461086057782,0.36871634240630885,0.3873919756098485,6.25,0.32000000000000006,0.2,0.10193675871636326,0.06154240870197184,0.1873919756098485,n200_eta0p3,200,0.3,0.2,2.0,2.0,1,0.61,0.63,,,,,,,,,,,
90,2,0.28403950838447245,0.8542914638764574,29.868422548965516,34.61413411797062,0.21316518071591142,0.24952277967129274,25.0,0.32000000000000006,0.2,0.14131346341608572,0.17643371163285204,0.04952277967129273,n200_eta0p3,200,0.3,0.2,2.0,8.0,0,2.0,0.475,True,0.34146921671179215,1.618473938984379,11.450705543371267,38.169018477904224,23.583338327867025,0.2819770698998362,0.1742240409980168,369.07500422429933,0.0253347272194771,0.0549361849681478
91,2,0.320022173384658,0.8999347989525858,33.933878677785735,36.352818955462766,0.23031106824869513,0.24741429683610533,25.0,0.32000000000000006,0.2,0.16259808490909577,0.14283516860653603,0.04741429683610532,n200_eta0p3,200,0.3,0.2,2.0,8.0,1,2.365,0.425,,,,,,,,,,,
92,2,1.067727311369124,1.4512780199098516,4.32606182950206,2.9660020201097606,0.6314885699748611,0.44347787581637593,1.25,1.6,0.2,0.3752614294773692,0.40375448847996726,0.24347787581637592,n200_eta0p3,200,0.3,0.2,10.0,2.0,0,0.61,0.57,True,3.350799735071434,148.09193277136916,27.5695080418458,91.898360139486,0.6205494007655551,3.2766604305387634,0.02212585364523141,210.47749117433534,0.30413365243376805,0.31131145390969767
93,2,0.921576263471735,1.1433133814347924,4.273855770223227,3.6919877810225348,0.5120194167838432,0.44955633553481444,1.25,1.6,0.2,0.4703502420101547,0.49483355206644764,0.24955633553481443,n200_eta0p3,200,0.3,0.2,10.0,2.0,1,0.575,0.62,,,,,,,,,,,
